<Ticker>,<DTYYYYMMDD>,<Open>,<High>,<Low>,<Close>,<Volume>,<OI>
NN_HNX-INDEX,20210129,84320,162951162,40537320,205270,1760553000,2226181000
NN_VNINDEX,20210128,84320,666812100,53174391,205270,1760553000,2226181000
NN_HNX-INDEX,20210128,84320,119345337,13520674,205270,1760553000,2226181000
NN_VNINDEX,20210127,84320,714917500,29736202,205270,1760553000,2226181000
NN_HNX-INDEX,20210127,84320,137352831,9520880,205270,1760553000,2226181000
NN_VNINDEX,20210126,84320,717489900,25685554,205270,1760553000,2226181000
NN_HNX-INDEX,20210126,84320,183503721,6496783,205270,1760553000,2226181000
NN_VNINDEX,20210125,84320,637824000,20421073,205270,1760553000,2226181000
NN_HNX-INDEX,20210125,84320,146309937,5218234,205270,1760553000,2226181000
NN_VNINDEX,20210122,84320,689503400,19227769,205270,1760553000,2226181000
NN_HNX-INDEX,20210122,84320,144572240,8581324,205270,1760553000,2226181000
NN_VNINDEX,20210121,84320,636293700,37484459,205270,1760553000,2226181000
NN_HNX-INDEX,20210121,84320,128159184,4391678,205270,1760553000,2226181000
NN_VNINDEX,20210120,84320,768338900,21384403,205270,1760553000,2226181000
NN_HNX-INDEX,20210120,84320,172499955,995737,205270,1760553000,2226181000
NN_VNINDEX,20210119,84320,886850500,55759306,205270,1760553000,2226181000
NN_HNX-INDEX,20210119,84320,263670027,17306927,205270,1760553000,2226181000
NN_VNINDEX,20210118,84320,676078200,20821248,205270,1760553000,2226181000
NN_HNX-INDEX,20210118,84320,155722835,2502099,205270,1760553000,2226181000
NN_VNINDEX,20210115,84320,713128700,33684488,205270,1760553000,2226181000
NN_HNX-INDEX,20210115,84320,174574053,11171536,205270,1760553000,2226181000
NN_VNINDEX,20210114,84320,707685900,36988696,205270,1760553000,2226181000
NN_HNX-INDEX,20210114,84320,124683342,3307669,205270,1760553000,2226181000
NN_VNINDEX,20210113,84320,707397200,56524702,205270,1760553000,2226181000
NN_HNX-INDEX,20210113,84320,197181639,6934001,205270,1760553000,2226181000
NN_VNINDEX,20210112,84320,641960400,21482869,205270,1760553000,2226181000
NN_HNX-INDEX,20210112,84320,166570688,748213,205270,1760553000,2226181000
NN_VNINDEX,20210111,84320,735459400,54893671,205270,1760553000,2226181000
NN_HNX-INDEX,20210111,84320,137969521,16722500,205270,1760553000,2226181000
NN_VNINDEX,20210108,84320,724072400,37886848,205270,1760553000,2226181000
NN_HNX-INDEX,20210108,84320,165060870,3275945,205270,1760553000,2226181000
NN_VNINDEX,20210107,84320,683626300,34832636,205270,1760553000,2226181000
NN_HNX-INDEX,20210107,84320,152274623,17116433,205270,1760553000,2226181000
NN_VNINDEX,20210106,84320,685752700,60632848,205270,1760553000,2226181000
NN_HNX-INDEX,20210106,84320,126097649,21978367,205270,1760553000,2226181000
NN_VNINDEX,20210105,84320,672525100,48776542,205270,1760553000,2226181000
NN_HNX-INDEX,20210105,84320,123520433,45099690,205270,1760553000,2226181000
NN_VNINDEX,20210104,84320,669130300,46606545,205270,1760553000,2226181000
NN_HNX-INDEX,20210104,84320,106271330,12589315,205270,1760553000,2226181000
NN_VNINDEX,20201231,84320,472642020,21892568,205270,1760553000,2226181000
NN_HNX-INDEX,20201231,84320,100281136,35981611,205270,1760553000,2226181000
NN_VNINDEX,20201230,84320,587368160,52881165,205270,1760553000,2226181000
NN_HNX-INDEX,20201230,84320,110872108,2089714,205270,1760553000,2226181000
NN_UPCOM-INDEX,20201230,84320,46649075,4168611,205270,1760553000,2226181000
NN_VNINDEX,20201229,84320,585681180,57183047,205270,1760553000,2226181000
NN_HNX-INDEX,20201229,84320,101812186,62936130,205270,1760553000,2226181000
NN_VNINDEX,20201228,84320,634183550,51250542,205270,1760553000,2226181000
NN_HNX-INDEX,20201228,84320,122251167,42701731,205270,1760553000,2226181000
NN_VNINDEX,20201225,84320,564081800,59430404,205270,1760553000,2226181000
NN_HNX-INDEX,20201225,84320,98340719,16458955,205270,1760553000,2226181000
NN_VNINDEX,20201224,84320,658279720,68652918,205270,1760553000,2226181000
NN_HNX-INDEX,20201224,84320,133096036,19349915,205270,1760553000,2226181000
NN_VNINDEX,20201223,84320,711447510,67324990,205270,1760553000,2226181000
NN_HNX-INDEX,20201223,84320,145206159,22972473,205270,1760553000,2226181000
NN_VNINDEX,20201222,84320,661706010,57180437,205270,1760553000,2226181000
NN_HNX-INDEX,20201222,84320,114509670,43683360,205270,1760553000,2226181000
NN_VNINDEX,20201221,84320,626766500,43857383,205270,1760553000,2226181000
NN_HNX-INDEX,20201221,84320,115950696,16806400,205270,1760553000,2226181000
NN_VNINDEX,20201218,84320,526524670,52812573,205270,1760553000,2226181000
NN_HNX-INDEX,20201218,84320,88928387,3508268,205270,1760553000,2226181000
NN_VNINDEX,20201217,84320,596966690,25666998,205270,1760553000,2226181000
NN_HNX-INDEX,20201217,84320,112313328,2593256,205270,1760553000,2226181000
NN_VNINDEX,20201216,84320,530251460,26586761,205270,1760553000,2226181000
NN_HNX-INDEX,20201216,84320,71382900,21668307,205270,1760553000,2226181000
NN_VNINDEX,20201215,84320,579155230,38939220,205270,1760553000,2226181000
NN_HNX-INDEX,20201215,84320,100958397,14875125,205270,1760553000,2226181000
NN_VNINDEX,20201214,84320,471507860,60713038,205270,1760553000,2226181000
NN_HNX-INDEX,20201214,84320,76284345,17089190,205270,1760553000,2226181000
NN_VNINDEX,20201211,84320,387847600,35023027,205270,1760553000,2226181000
NN_HNX-INDEX,20201211,84320,54130929,6898432,205270,1760553000,2226181000
NN_VNINDEX,20201210,84320,520204600,49060107,205270,1760553000,2226181000
NN_HNX-INDEX,20201210,84320,72316606,11623948,205270,1760553000,2226181000
NN_HNX-INDEX,20201209,84320,74465678,10472316,205270,1760553000,2226181000
NN_VNINDEX,20201209,84320,526519110,0,205270,1760553000,2226181000
NN_VNINDEX,20201208,84320,470435190,19960501,205270,1760553000,2226181000
NN_HNX-INDEX,20201208,84320,72802304,11667653,205270,1760553000,2226181000
NN_VNINDEX,20201207,84320,441497880,42578219,205270,1760553000,2226181000
NN_HNX-INDEX,20201207,84320,58099377,7113082,205270,1760553000,2226181000
NN_VNINDEX,20201204,84320,496645360,25260522,205270,1760553000,2226181000
NN_HNX-INDEX,20201204,84320,60647496,11876687,205270,1760553000,2226181000
NN_VNINDEX,20201203,84320,468398510,18539415,205270,1760553000,2226181000
NN_HNX-INDEX,20201203,84320,55280885,5170164,205270,1760553000,2226181000
NN_VNINDEX,20201202,84320,450953340,197338039,205270,1760553000,2226181000
NN_HNX-INDEX,20201202,84320,67293141,2486465,205270,1760553000,2226181000
NN_VNINDEX,20201201,84320,505120880,31128008,205270,1760553000,2226181000
NN_HNX-INDEX,20201201,84320,82178695,4307954,205270,1760553000,2226181000
NN_VNINDEX,20201130,84320,417689660,61729494,205270,1760553000,2226181000
NN_HNX-INDEX,20201130,84320,57834659,12185242,205270,1760553000,2226181000
NN_VNINDEX,20201127,84320,356355590,48708029,205270,1760553000,2226181000
NN_VNINDEX,20201126,84320,383440400,76311760,205270,1760553000,2226181000
NN_HNX-INDEX,20201126,84320,62252832,9892989,205270,1760553000,2226181000
NN_VNINDEX,20201125,84320,410861420,27237626,205270,1760553000,2226181000
NN_HNX-INDEX,20201125,84320,73244103,5244828,205270,1760553000,2226181000
NN_VNINDEX,20201124,84320,472603060,36806966,205270,1760553000,2226181000
NN_HNX-INDEX,20201124,84320,69977550,8469105,205270,1760553000,2226181000
NN_VNINDEX,20201123,84320,416241780,37597392,205270,1760553000,2226181000
NN_HNX-INDEX,20201123,84320,63270462,4890180,205270,1760553000,2226181000
NN_VNINDEX,20201120,84320,442515130,27546862,205270,1760553000,2226181000
NN_HNX-INDEX,20201120,84320,61937085,5374488,205270,1760553000,2226181000
NN_VNINDEX,20201119,486277590,441959450,25407164,372763490,19483286152500,12037989530500
NN_HNX-INDEX,20201119,84320,56703970,9213622,205270,1760553000,2226181000
NN_VNINDEX,20201118,84320,417548590,31075038,205270,1760553000,2226181000
NN_HNX-INDEX,20201118,84320,59170462,4379090,205270,1760553000,2226181000
NN_VNINDEX,20201117,84320,352317830,25298846,205270,1760553000,2226181000
NN_HNX-INDEX,20201117,84320,66052735,6329139,205270,1760553000,2226181000
NN_VNINDEX,20201116,84320,448751740,33015649,205270,1760553000,2226181000
NN_HNX-INDEX,20201116,84320,58094280,2903750,205270,1760553000,2226181000
NN_VNINDEX,20201113,84320,396244600,34302476,205270,1760553000,2226181000
NN_HNX-INDEX,20201113,84320,49269853,6219705,205270,1760553000,2226181000
NN_VNINDEX,20201112,84320,300711560,23035136,205270,1760553000,2226181000
NN_HNX-INDEX,20201112,84320,55452124,2053936,205270,1760553000,2226181000
NN_VNINDEX,20201111,84320,333115900,21107216,205270,1760553000,2226181000
NN_HNX-INDEX,20201111,84320,43708099,36139606,205270,1760553000,2226181000
NN_VNINDEX,20201110,84320,395730970,30131122,205270,1760553000,2226181000
NN_HNX-INDEX,20201110,84320,69301876,10570749,205270,1760553000,2226181000
NN_VNINDEX,20201109,84320,350028640,22399577,205270,1760553000,2226181000
NN_HNX-INDEX,20201109,84320,53564813,2990009,205270,1760553000,2226181000
NN_VNINDEX,20201106,84320,232143730,16625036,205270,1760553000,2226181000
NN_HNX-INDEX,20201106,84320,32392178,3204223,205270,1760553000,2226181000
NN_VNINDEX,20201105,84320,253672780,32387220,205270,1760553000,2226181000
NN_HNX-INDEX,20201105,84320,34721880,3893670,205270,1760553000,2226181000
NN_VNINDEX,20201104,84320,309847110,20292342,205270,1760553000,2226181000
NN_HNX-INDEX,20201104,84320,44208729,3959309,205270,1760553000,2226181000
NN_VNINDEX,20201103,84320,280691040,15010259,205270,1760553000,2226181000
NN_HNX-INDEX,20201103,84320,36520429,5449388,205270,1760553000,2226181000
NN_VNINDEX,20201102,84320,260197290,23706844,205270,1760553000,2226181000
NN_HNX-INDEX,20201102,84320,30168092,3984890,205270,1760553000,2226181000
NN_VNINDEX,20201030,84320,280114700,14450849,205270,1760553000,2226181000
NN_HNX-INDEX,20201030,84320,33869385,2041620,205270,1760553000,2226181000
NN_VNINDEX,20201029,84320,335792470,78379546,205270,1760553000,2226181000
NN_HNX-INDEX,20201029,84320,42968371,2943835,205270,1760553000,2226181000
NN_VNINDEX,20201028,84320,406598890,20653760,205270,1760553000,2226181000
NN_HNX-INDEX,20201028,84320,59015088,8740129,205270,1760553000,2226181000
NN_VNINDEX,20201027,84320,385242630,38806613,205270,1760553000,2226181000
NN_HNX-INDEX,20201027,84320,48055584,8105782,205270,1760553000,2226181000
NN_VNINDEX,20201026,84320,377517530,22255691,205270,1760553000,2226181000
NN_HNX-INDEX,20201026,84320,55693811,5877176,205270,1760553000,2226181000
NN_VNINDEX,20201023,84320,369111310,59006856,205270,1760553000,2226181000
NN_HNX-INDEX,20201023,84320,60775692,4267192,205270,1760553000,2226181000
NN_VNINDEX,20201022,84320,297847000,47120045,205270,1760553000,2226181000
NN_HNX-INDEX,20201022,84320,41794839,2847995,205270,1760553000,2226181000
NN_VNINDEX,20201021,84320,352896560,38945277,205270,1760553000,2226181000
NN_HNX-INDEX,20201021,84320,49565097,1886132,205270,1760553000,2226181000
NN_HNX-INDEX,20201020,84320,46051796,3229097,205270,1760553000,2226181000
NN_VNINDEX,20201019,84320,335311440,35439484,205270,1760553000,2226181000
NN_HNX-INDEX,20201019,84320,47334961,2207620,205270,1760553000,2226181000
NN_VNINDEX,20201016,84320,374625520,43852730,205270,1760553000,2226181000
NN_HNX-INDEX,20201016,84320,45056580,3254984,205270,1760553000,2226181000
NN_VNINDEX,20201015,84320,417143340,27886477,205270,1760553000,2226181000
